"time";"keyWords"
"2015-08-26";"開出,跌勢,期指,400,200,140,國安,47,台股,525,漲幅,半導體,台積電,創下,中聯,7.8,124,元至,台股,台積,國安,市場,進場,護盤,時而,基金,FU,50,動作,台灣,億元,光則,675,值為,二檔,265,236,100,25,作收,大漲,昨在,作收,億元,國安,台股,265,1205,光以,國泰,台積電,台股,2330,先鋒,參考,1216,國安,多頭,25,參與"
"2015-07-13";"16,奈米,台積,張忠謀將,A9,台積電,出貨,成長,市場,對抗,營運,外資,多家,加持,參半,回溫,因為,16,2330,報告,台股,希臘,市場,反彈,不過,大漲,問題,專認,來自,上證指數,台股,兩日,來自,10,上證指數,反彈,合計,問題,專認,不過,穩定,12,反彈,台股,危機,400,國內法,債務,已經,季財報,2015,半導體,下修,年增率,2303,12,台積電,10,2330,國內,中國,市場,股市,擦鞋童,二件,大媽,投機,作為,大於,投資"
"2015-11-27";"震盪,8393,台股,動作,價平,國際,外資,並不,季線,多數,外資,多空,今收,周線,億元,MSCI,650.7,投資人,感恩節,台股"
"2015-05-05";"太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,上漲,收紅,指數,寬鬆,呈現,帶動,半導體,影響,反彈,亞股,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,製造業,多空紛,出現,PMI,八個,國際金融,工廠,50,復甦,導致,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,價值,EV,首季,每股,下午,180.4,60,1.42,AV,億元,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰"
"2015-02-03";"油價,7.48,匯市,升近,9394.47,反彈,台股,上漲,外資,9400,MWC,2330,供應鏈,個股,伺機,LG,台積電,大廠,台股,15,辛耘,設備,半導體,不淡,代工廠,列車,3583,商機,優於,封測廠,930,兌換,9400,個股,人民幣,2912,12,區間,7-11,以來,買超,台股,外資,亞股,億美元,億台幣,上周,不遺餘力,298,641.6,930,兌換,9400,個股,人民幣,2912,12,區間,7-11,以來,辛耘,設備,半導體,不淡,代工廠,列車,3583,商機,優於,封測廠,買超,台股,外資,亞股,億美元,億台幣,上周,不遺餘力,298,641.6,MWC,2330,供應鏈,個股,伺機,LG,台積電,大廠,台股,15,油價,7.48,匯市,升近,9394.47,反彈,台股,上漲,外資,9400"
"2015-08-28";"頎邦,均線,加溫,即將,iPhone,問世,外資,上櫃,封測廠,6147,800,伴隨,8000,194.63,8019,1038.27,低點,億元,200,上漲,要角,一口氣,2330,台股,89,2317,成為,將在,攻堅,巨頭"
"2015-09-11";"鴻海,手機,一度,2330,124,10,傳捷報,值股,Gionee,台積電,合併,營收,17.2,月減,衰退,分別,2330,670.38,不旺,台積電,翻紅,台股,億元,8313.18,其後,8305.82,37.14,305.22,周線,794.92,終場,1.92,TV,iPad,上盒,Apple,台灣,iPhone6s,大立光,大盤,ETF,日本,JPX,Akira,KIYOTA,二位數,10,企業,參加,兩倍,營收,全數,10,企業,3.5,1.1,出爐,2.41,創下,兆元,紅色,台灣,供應鏈,崛起,大陸,企業,來台,台灣要,市場,不僅,比爾斯,企業,可成,台灣,中國,Mark,10,傳統產業,台積,台灣要"
"2015-12-04";"傳出,降價,設計,大廠,和超微,AMD,並非,出現,IC,促銷,帶動,600,前波,反以,亞股昨,503,12,上漲,台股,11,論壇,台積電,加持,參與,半導體,主軸,2330,2379,供應鏈,3131,個股,微星,半導體,如中磊,型電腦,伺機,大盤,指數,5388,專家"
"2015-11-22";"外資,股價,半導體,510,均線,41.4,2014,一個月,多頭,10,上周,13,5.50,596,上揚,14.4,全收紅,六檔,2425,IS,走勢,使季線,權值,休閒,各類,市場,意義,作為,區的,搶眼"
"2015-04-22";"半導體,2330,SEMI,以來,國際,Ratio,市場,接連,1.1,出貨,今早,盤中,創新,亞股續,上探,4370,3008,PC,3658,再創,高價,2012,上櫃,890,一掃,21,叩關,910,台積,000,企業,台灣,強化,張明輝,所長,事務所,CSR,指標,成長,常態,港股,效應,姜洋,拋出,大陸,成為,散戶,人氣,最熱,最夯,港股,效應,姜洋,拋出,大陸,成為,散戶,人氣,最熱,最夯,高價,2012,上櫃,890,一掃,21,叩關,910,台積,000,三星電子,高通,晶片,交由,凌駕,Snapdragon,820,台積電,14,code,半導體,2330,SEMI,以來,國際,Ratio,市場,接連,1.1,出貨,000,漢微科,不讓,3658,創下,3008,020,上櫃,半導體,130,今早,盤中,創新,亞股續,上探,4370,3008,PC,3658,再創,000,漢微科,不讓,3658,創下,3008,020,上櫃,半導體,130,企業,台灣,強化,張明輝,所長,事務所,CSR,指標,成長,常態,三星電子,高通,晶片,交由,凌駕,Snapdragon,820,台積電,14,code"
"2015-10-28";"其餘,3008,台股,亞股,四聯,一枝獨秀,市場,強勢,大立光,僅日股,半導體,台股,下跌,力守,44,82,701,27,可成,891,表現,財報,蘋果,股價,技術,大盤,強弱,指將,供應鏈,成為"
"2015-10-24";"買超,922.07,亞股,僅以,三大,8700,68,QE,億元,65,台積,台積電,5.4,參考價,141.5,5.2,29,填息,因台,4.5,法人,買超,五日,同站,2330,個股,三大,23,上選,半導體"
"2015-04-14";"法說,28,來到,億元,2303,13.3,1.1,29,元調,14.2,月台,指期,點間,結算,明天,壓縮,9626,外資,46,低點,辨識,相關,人臉,台系,上漲,3008,導入,2311,如日,市場,震盪,屏息以待,台股,20,2100,今早,Watch,大升,Apple,大關,亞股,類股,中國,報告,價格,市場,巴克萊,建議,投資人,復甦,統一,資訊,評鑑,殊榮,等級,最高,揭露,12,本屆,成績,權證,台積,2016,10,2330,15,台股,報佳音,將在,6269,法說,奈米,外資,2220.3,來到,16,億元,0.2,2330,A9,月台,指期,點間,結算,明天,壓縮,9626,外資,46,低點,輪動,類股,走勢,現貨,因為,分析師,則在,壓盤,價差,呈現,法說,奈米,外資,2220.3,來到,16,億元,0.2,2330,A9,法說,28,來到,億元,2303,13.3,1.1,29,元調,14.2,亞股,類股,中國,報告,價格,市場,巴克萊,建議,投資人,復甦,震盪,屏息以待,台股,20,2100,今早,Watch,大升,Apple,大關,輪動,類股,走勢,現貨,因為,分析師,則在,壓盤,價差,呈現"
"2015-07-24";"IC,設計,創新,6202,報告,4966,2454,2379,外資,3041,大陸,客戶,智慧,台股,尋求,供應鏈,反轉,市場,廠牌,同時,發放,台股,匯率,31.452,匯銀,匯市,中央銀行,23,四個,台積電"
"2015-10-02";"指數,8300,11,其後,53,則開,台股,254,大盤,10,連續,缺口,50,RSI,低點,060,031-8,出現,並未,即將,小跌,6282,因台,外資,台股,6244,3474,亞科,大類,2330,中油,公司債,台積電,買進,現金,億元,2330,15.7,加碼,國內,季營,如願,個位數,8081,傳統,客戶端,平穩,廠致新,季至,不會,外資,看好,半導體,元大,反彈,升評,價值,IC,力挺,台股,台股,10,台積電,季線,利多,站上,五大,114,兆頭,分別,2.,1.,反彈,大立光,376,3008,GDP,季線,台積電,2330"
"2015-08-24";"個股,期貨,二檔,27,上漲,並無,一檔,21,可見,口數,反彈,台股,2000,動盪,專家,已跌,彰顯,日起,擴大,加權指數,平盤,殺盤,台股,專家,氣氛,瀰漫,之務,煞車,下禁空,可替,借券,28,增加,以聯,811,億元,21,2454,分析師,130.6,股價,台積電,先進,2330,上揚,傳言,5347,創下,2454,半導體,權證,認售,50,台灣,成交,平盤,多達,值前,其餘,成為,67.29,作收,7719.63,7203.07,出現,583.85,來到,匱乏,創下,7.5,兆元,面臨,跌幅,21,7.49,1.7,7203.07,保衛戰,943,台股"
"2015-02-28";"再創新高,三大,法人,整周,台股,一舉,92.59,9622.1,上揚,市場,獲利,每股,同聲,水準,以台,2330,年報,入選,潛力股,10,獲利,每股,同聲,水準,以台,2330,年報,入選,潛力股,10,再創新高,三大,法人,整周,台股,一舉,92.59,9622.1,上揚,市場,羊年,外資,但摩台,億元,及瑞信,創下,345,154.5,台積電,國際,羊年,外資,但摩台,億元,及瑞信,創下,345,154.5,台積電,國際"
"2015-03-11";"雙雙,現貨,倒吃甘蔗,10,兩日,60,加權指數,台積電,午盤,幸在,台股,還是,出現,期貨,今天,不過,協理,2330,國泰,2317,10,半導體,華泰,矽統,慈濟,億元,茹素,兩家,一筆,15,9582,台股,上漲,2330,個股,吸睛股,外資,影響,2014,9542,台股,還是,出現,期貨,今天,不過,協理,2330,國泰,2317,10,半導體,華泰,矽統,慈濟,億元,茹素,兩家,一筆,15,9582,台股,上漲,2330,個股,吸睛股,外資,影響,2014,9542,並將,626.5,2.7,不過,2330,28.1,148,億元,來到,一舉,台股,企業,優勢,具備,動能,三大,分別,國際法,台灣,動向,今早,開出,翻紅,9504.28,動作,332,亞股,匯出,33.25,台股,青睞,法人,年增率,王建民,成績單,合併,天數,春節,成長,3105,雙雙,現貨,倒吃甘蔗,10,兩日,60,加權指數,台積電,午盤,幸在,台股,企業,優勢,具備,動能,三大,分別,國際法,台灣,動向,青睞,法人,年增率,王建民,成績單,合併,天數,春節,成長,3105,並將,626.5,2.7,不過,2330,28.1,148,億元,來到,一舉,今早,開出,翻紅,9504.28,動作,332,亞股,匯出,33.25,台股,台積,精材,及微,12,台積電,10,封裝,將與,感測器,導入,台積,精材,及微,12,台積電,10,封裝,將與,感測器,導入"
"2015-03-21";"現金,股利,個股,市場,倒數,出爐,投資人,投顧,企業,焦點,電路板,印刷,噹噹,如欣興,大廠,半導體,但晶圓,影響,收漲,抗限水,出現,指數,外資,強勁,回溫,反彈,帶量,加權指數,技術,KD,電路板,印刷,噹噹,如欣興,大廠,半導體,但晶圓,影響,收漲,抗限水,現金,股利,個股,市場,倒數,出爐,投資人,投顧,企業,焦點,萬點,20,749,台股,元大,國際,多頭,251,市場,12,海嘯,資金,粗估,創下,人類,台灣,在於,230,以來,台股,出現,指數,外資,強勁,回溫,反彈,帶量,加權指數,技術,KD,萬點,20,749,台股,元大,國際,多頭,251,市場,12,海嘯,資金,粗估,創下,人類,台灣,在於,230,以來,台股"
"2015-11-19";"企業,息率,第三季,全球,亨德森,2.3,HGDI,出現,中國,季財報,指期,2454,167,上漲,2330,154,價差,447,兩波,19,大漲,12,10,勁揚,不確定性,回歸,亞股,季線,台股,Fed"
"2015-05-10";"23,相對,指數,分類,學生,塑膠,呈現,市場,來自,幾近,發放,一舉,億元,兆元,傲視,700,20,441,即將,則以鴻海,組合,投資,參賽者,大盤,國際,冠軍,一檔,成為,不過,戰報,及聯,優秀,2330,台積電,內容,客戶,帶動,成長,大學,2317,上周,507,台股,單周,反彈,4.5,戰報,最強,投資,報酬"
"2015-01-27";"亞科,獲利,盈餘,億元,上季,每股,85,3.56,DRAM,2.97,召開,法說,台積電,15.5,28,14,0.1,2303,不淡,2330,大漲,QE,台股,國際,9532,148,大關,希臘,9500,1.48,亞科,獲利,盈餘,億元,上季,每股,85,3.56,DRAM,2.97,外資,即將,QE,資金,加持,26,動台,分析師,帶動,將啟,欣興,IC,載板,PCB,1.2,EPS,29,年增,市況,挑戰,大漲,QE,台股,國際,9532,148,大關,希臘,9500,1.48,笙泉,群益,證券,金鼎,科技,EPS,26,MCU,1.20,3.94,外資,即將,QE,資金,加持,26,動台,分析師,帶動,將啟,召開,法說,台積電,15.5,28,14,0.1,2303,不淡,2330,笙泉,群益,證券,金鼎,科技,EPS,26,MCU,1.20,3.94,欣興,IC,載板,PCB,1.2,EPS,29,年增,市況,挑戰"
"2015-10-17";"蘋果,果粉,卡位,拒用,拉貨,半導體業,市場,台積電,偏弱,效應,甩尾,3.43,僅以,億元,943.82,158,加權指數,三大,台積,8604,外資,iPhone,元收,光則,之後,2.5,15,16,兩家,137.5,來說,3008,2.5,2330,16,台積,台積電,台股,半導體,200,成長,億美元,資本,支出,27,下修,修為,半導體,並且,中國"
"2015-03-10";"巴隆,價格,台灣,各國,亞洲,ECB,600,QE,國家,同時,巴隆,價格,台灣,各國,亞洲,ECB,600,QE,國家,同時,熱錢,急跌,2.3,上證指數,反彈,出現,反應,台幣,亞幣,台股,小回,2330,呈現,國際,台股,3008,大漲,市場,出脫,外資,歷史,億元,修正,新高,2330,626.5,871.2,10,144,25,熱錢,急跌,2.3,上證指數,反彈,出現,反應,台幣,亞幣,台股,分析師,區間,亞股,500,802,213,回檔,回測,單降,呈現,歷史,億元,修正,新高,2330,626.5,871.2,10,144,25,超過,10,外資,台股,3008,億美元,出現,2308,58,今年以來,巴隆,周報,各國,同時,台灣,亞洲,執行,出口業,將有,寬鬆,超過,10,外資,台股,3008,億美元,出現,2308,58,今年以來,分析師,區間,亞股,500,802,213,回檔,回測,單降,呈現,小回,2330,呈現,國際,台股,3008,大漲,市場,出脫,外資,巴隆,周報,各國,同時,台灣,亞洲,執行,出口業,將有,寬鬆"
"2015-10-03";"風險,IT,台灣,韓國,控管,不斷,DIGITIMES,因應,挑戰,手續費,台股,但遇,加劇,反應,制動,上漲,305,守穩,季線,台灣,蘋果,中國,供應鏈,修繕,內需,NIKE,台股,做多,唱旺,之際,Q3,億元,9.09,不錯,737.42,10,三大,匯兌,8305.02,上漲"
"2015-03-17";"台積電,外資,劉德音,不過,16,台股,150,大漲,執行長,2330,曾銘宗,金管會,立委,昨天,但台,指數,到立,台股,揚升,環境,曾銘宗,金管會,立委,昨天,但台,指數,到立,台股,揚升,環境,關卡,台指,小漲,平低,僅以,16,100,台積電,引發,18,一舉,大漲,上證指數,9600,中國,3478,116,228,今早,亞股,風險,震盪,指期,500,分析師,16,回檔,即將,18,33.09,一舉,大漲,上證指數,9600,中國,3478,116,228,今早,亞股,美股,表現,指數,大盤,上影線,分析師,台股,大漲,600,壓力,台積電,外資,劉德音,不過,16,台股,150,大漲,執行長,2330,風險,震盪,指期,500,分析師,16,回檔,即將,18,33.09,美股,表現,指數,大盤,上影線,分析師,台股,大漲,600,壓力,台股,論壇,投資人,主題,參訪,一對一,國內,各式各樣,僅穩守,大漲,高價股,大立光,大吹,反彈,價齊揚,均線,大盤,3008,升破,2700,台股,論壇,投資人,主題,參訪,一對一,國內,各式各樣,僅穩守,大漲,高價股,大立光,大吹,反彈,價齊揚,均線,大盤,3008,升破,2700,關卡,台指,小漲,平低,僅以,16,100,台積電,引發,18"
"2015-05-02";"上櫃,股價,精材,6.3,EPS,供應商,3374,2.65,iPad,億元,萬點,震盪,台股,整理,大盤,即見,延續,來看,嘗試,不過,,半導體,1.03,Ratio,三個,儘管,1.1,上揚,如台,2330,個股,,半導體,1.03,Ratio,三個,儘管,1.1,上揚,如台,2330,個股,萬點,震盪,台股,整理,大盤,即見,延續,來看,嘗試,不過,上櫃,股價,精材,6.3,EPS,供應商,3374,2.65,iPad,億元"
"2015-04-18";"億元,85,副董事長,600,三大,57,半導體,台積,17,570,指數,台股,電子,結算,不過,反彈,大盤,均線,回測,上漲,季財報,希臘,大廠,600,17,大關,內容,影響,台郡,6269,億元,85,副董事長,600,三大,57,半導體,台積,17,570,法人,三大,賣超,呈現,20.1,分別,外資,大盤,台積電,弱勢,超微,PC,市況,營運,本季,供應鏈,台積,AMD,回溫,不利於,超微,PC,市況,營運,本季,供應鏈,台積,AMD,回溫,不利於,資金,台股,周受,分析師,回檔,下修,壓力,半導體,外資,並未,類股,2.0,漲幅,三周,144.63,1.3,0.42,上漲,2.3,半導體,資金,台股,周受,分析師,回檔,下修,壓力,半導體,外資,並未,動能,大陸,吸睛,和大,1536,國四,多頭,宇隆則,季營收,單月,動能,大陸,吸睛,和大,1536,國四,多頭,宇隆則,季營收,單月,指數,台股,電子,結算,不過,反彈,大盤,均線,回測,上漲,季財報,希臘,大廠,600,17,大關,內容,影響,台郡,6269,法人,三大,賣超,呈現,20.1,分別,外資,大盤,台積電,弱勢,資本,台積電,半導體,營運,看淡,支出,不僅,兩大,PC,並下,資本,台積電,半導體,營運,看淡,支出,不僅,兩大,PC,並下,陸股,台股,短線,參與,不斷,ETF,指期,667,不過,挑戰,類股,2.0,漲幅,三周,144.63,1.3,0.42,上漲,2.3,半導體,陸股,台股,短線,參與,不斷,ETF,指期,667,不過,挑戰"
"2015-09-25";"挹注,本業,訂單,業外,均華,交期,均豪,2016,5443,檢測,台股,確定,公股,分析師,中央銀行,91,億元,國安,國際金融,24"
"2015-03-31";"外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股"
"2015-06-05";"期貨,外資,加碼,以來,動作,創下,238,10,停損,壓力,台股,新台幣,壓制,130,外資,9308,1.4,300,幾乎,大賣,外資,聯電,季營,半導體,將季增,動能,2330,台積電,恐僅,後市,外資,台積電,半導體,低點,台積,動能,2330,139,報告,單日,億元,外資,內資,130,2.18,376,207,市場,台股,做空,跌幅,2.18,9348,9400,三大,1360,傾巢而出,9500,出籠,207,年線,指數,台股,出現,9325,今開,低接,8.5,9340.13,億元"
"2015-02-10";"營收,台積,億元,25.3,871.2,2210,來到,2240,38,39,營收,台積,億元,25.3,871.2,2210,來到,2240,38,39"
"2015-02-05";"聯網,3481,兆元,IEK,億美元,Gartner,280,9.84,台積電,友達,處理器,架構,並已,A72,中國,FinFE,64,16,ARM,10,聯發科,FinFET,16,ARM,A72,製程,架構,奈米,安謀,2330,台股,2330,加權指數,ECB,亞股,呈現,失而復得,尾盤,2317,9500,處理器,架構,並已,A72,中國,FinFE,64,16,ARM,10,聯發科,FinFET,16,ARM,A72,製程,架構,奈米,安謀,2330,台股,2330,加權指數,ECB,亞股,呈現,失而復得,尾盤,2317,9500,聯網,3481,兆元,IEK,億美元,Gartner,280,9.84,台積電,友達"
"2015-11-11";"台股,450,出現,MSCI,8500,8300,季線,已跌,12,以小紅,10,億元,稅後,純益,智晶,營收,合併,二極體,3.8,1.43,營收,10,歷史,公司,2.8,iPhone,低於,兆元,供應鏈,動能,台積電,10,億元,817.43,26.7,則經,副總經理,一掃,1.2,2330,營收,京鼎,自動化,10,億元,5.78,11,17,3413,以來,奈米,10,合併,台積電,26.7,億元,優勢,28,先進,817.43"
"2015-10-14";"太陽能,元晶,元晶能,6443,光電,Taiwan,15,PV,多達,企圖心,中國,1.8,亞股,8500,加權指數,22,人氣,台股,匯集,45.41,錢冠州,大盤,量縮,觀望,整理,台股,兩日,國泰,價差,兩者,台積電,市場,表現,半導體,產業,外資,2330,A10,回溫,景氣,iPhone,Plus,出現,分別,各種,因為,差異,情緒,國外,A9,外資,15,三個,大立光,召開,定調,對大立光,延續,以偏,台積電,調高,門檻,保費,補充,股利,小股民,因為,健保,多數,治國"
"2015-03-16";"年報,公布,企業,45.6,倒數,30.04,144.85,12,EPS,15,現貨,台積電,今日,跌幅,1.68,146.5,1.3,147,個股,2330,13,充電,2330,供應器,台積電,堆疊,多數,市場,尾盤,亞洲,13,充電,2330,供應器,台積電,堆疊,多數,市場,尾盤,亞洲,台股,上周五,動向,大寶,回測,兩天,亞股,大盤,13,三大,台股,上周五,動向,大寶,回測,兩天,亞股,大盤,13,三大,現貨,台積電,今日,跌幅,1.68,146.5,1.3,147,個股,2330,成交量,上周,光電,4922,64,4990,3374,十檔,半導體業,4969,成交量,上周,光電,4922,64,4990,3374,十檔,半導體業,4969,年報,公布,企業,45.6,倒數,30.04,144.85,12,EPS,15"
"2015-08-11";"股價,台積電,12,2330,以來,16,10,傳言,40,分發,119,8394.,及美,助台幣,上漲,台股,國聯,大漲,8586.22,不會,營收,2.44,兆元,供應,價格,合計,將是,供應鏈,少數,上月,操作,大台,後續,應該,帶動,多頭,並可採,台股,上漲,小台,ETF,50,台灣,回神,個股,2330,0050,NYF,元大,協理,反彈,上漲,積電,帶動,133.5,3.5,2.76,580,A9,台積電,百點,400,壓回,大漲,台股,之後,10,兆豐,守穩,不輕,股價,個股,反彈,台股,低點,呈現,報復性,回測,技術,季財報,漲勢,開出,王台,出現,500,反撲,多頭,中場,動力,以中紅,台積電,奈米,蘋果,A9,市場,16,中發,傳言,台積,10,經濟,蘋果,營收,持續,下修,中國,出爐,和碩,即將,供應鏈,指數,底向上,2474,台股,大盤,在擇,如可成,回測,慧洋,10,不實,金管會,傳言,10,宣戰,不斷,展開,市場,強力,大立光,帶動,不過,A9,加權,上漲,10,反彈,仍重,台股,上揚,市場,466,以來,來到,374,13,10,24,大盤,台積電"
"2015-06-13";"今年以來,報酬率,依據,台股,不談,上證指數,國家,亞洲地區,0.06,亮麗,紅色,供應鏈,戒慎,強調,咖都,恐懼,必考題,但聯,投資,我們,市場,賣超,新興,年線,621,一樣,億元,周線,三大,台股,內資,仍佳,191,內外資,低點,14,加碼,受台,300,個股,投資,手機,智慧型,模糊,中國,來看,已經,也將,市場,明顯,智慧型,手機,品牌,中國,報告,市場,市場需求,外資,出貨,恐將"
"2015-01-07";"台股,9045,出現,叩關,儘管,13,不會,平盤,喊話,9100,台股,9045,出現,叩關,儘管,13,不會,平盤,喊話,9100,二合一,宏碁,Pro,Surface,中央處理器,2357,一口氣,市場,17,Core,疑慮,國際,億元,希臘,9048,分析師,台股,180,一口氣,外資,台股,億元,9048,一口氣,分析師,180,1101,動盪,受歐,225,二合一,宏碁,Pro,Surface,中央處理器,2357,一口氣,市場,17,Core,台股,外資,賣超,現貨,下成,單日,180,了結,國際,億元,外資,台積,兩年,11,14,儼然,不過,亞系,台積今,分別,台股,外資,賣超,現貨,下成,單日,180,了結,國際,億元,疑慮,國際,億元,希臘,9048,分析師,台股,180,一口氣,外資,外資,台積,兩年,11,14,儼然,不過,亞系,台積今,分別,證券,上櫃,群益,笙泉,金鼎,科技,君悅,大飯店,IC,主辦,證券,上櫃,群益,笙泉,金鼎,科技,君悅,大飯店,IC,主辦,台股,億元,9048,一口氣,分析師,180,1101,動盪,受歐,225"
"2015-08-01";"台股,23.4,TPK,31,52,27,13,34,上漲,2344,大立光,董事,優質,31,其高,EPS,144.91,台灣,626,員工"
"2015-01-22";"外資,買超,大買,9338,9319,172.22,12,2013,上漲,30,台股,外資,前一晚,加碼,上漲,61,合約,21,大寶,一個,多單,台股,億元,上漲,978.25,49.80,15297,172,9338,9369.51,開高,9300,但須,不過,一個,9386,反壓,了結,台股,分析師,台股,買超,外資,以來,9338,2013,12,30,億元,9300,權證,高價股,外資,股價,元富,投資人,數多,以來,旅仲,活潑,趨勢,經院,台灣,2025,台灣須,IEK,國際化,工研院,MIC,新書,開高,9300,但須,不過,一個,9386,反壓,了結,台股,分析師,多單,台股,億元,上漲,978.25,49.80,15297,172,9338,9369.51,台股,外資,前一晚,加碼,上漲,61,合約,21,大寶,一個,外資,買超,大買,9338,9319,172.22,12,2013,上漲,30,擴大,外資,台股,21,四個,加碼,QE,172,億元,300,權證,高價股,外資,股價,元富,投資人,數多,以來,旅仲,活潑,趨勢,經院,台灣,2025,台灣須,IEK,國際化,工研院,MIC,新書,擴大,外資,台股,21,四個,加碼,QE,172,億元,300,台股,買超,外資,以來,9338,2013,12,30,億元,9300"
"2015-10-05";"統計,權證,三個,市場,周期,10,因為,共計,000,25,價差,10,300,335,上漲,706,130,377,不過,28,股市,8352.36,不僅,亞洲,上漲,47.33,200,1.5,加權指數,出現,表現,創新,股價,營收,1.,6414,10,台積電,反應,2.,台股,景氣,不過,外銷,四個,外資,持續,出現,數據,對策"
"2015-08-21";"半導體,新低,121,2330,今早,2014,傳來,再創,200,10,產業,台積電,半導體,2311,內含,0.8,帶來,上漲,升級,指標股,2013,7800,不僅,7786.92,7812.23,10,之際,以來,350,8000,走跌,台股,指數,指期,工業,227,21,壓力,時間,擴大,國泰,經濟,調查,民眾,指數,信心,創下,今年以來,受訪,GDP,個股,光及,三大,2008,也就是說,10,014,創新,2000,亞股,指數,樂觀,景氣,調查,以來,38.8,33.3,創證,所稅,不論,大盤,維持,可由弱,台股,指標股,不佳下,權值,反彈,環境,機會"
"2015-07-31";"台股,現金,股利,挹注,51,召開,30,68.4,同屬,億元,台灣,台股,主計處,3.28,下修,中國,Bloomberg,GDP,動能,企業,王台,出籠,壁上觀,外資,600,始終,寶座,加權指數,對期,亞股,半導體,景氣,預估,聯發,法說,IC,台股,2454,外資,季及,整篇,作者,厭煩,字詞,問題,動用,以離逸,以軍,小說,一個,尾聲,召開,季法,僅有,供應鏈,庫存,廠商,張忠謀,幾家,台積電,台股,下半年,修台,台積電,2330,900,180,31,台灣,企在"
"2015-11-05";"價差,盤中,期收,情怯,12,95,477,不過,20,8870,證券,瑞銀,增強,事實上,市場,冷靜,一劑,建議,台股,強心針,處理器,A10,電將,蘋果,成為,台積,下一代,先進,InFO,凱基"
"2015-04-13";"金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,選擇權,指期,平倉,600,出來,450,外資,800,動態,410,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,25,小漲,673,來到,台股,分析師,指期,日島,國際,反轉,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,半導體,產業,不變,index,亞洲,TWSESCI,150,12,台積電,semi,開出,壓縮,9683,來到,41,4.9,大盤,9673,小漲,大漲,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,隨著,聯電,急起直追,來到,376.5,2303,吃緊,SMIC,億元,28,台股,股市,亞投行,市場,台灣,對台,干擾,德國,成為,因陸,台股,不淡,多頭,大立,回檔,台積電,同時,客戶,16,光將,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41"
