"label";"keyWords"
"up";"翻紅,9800,台股,港股,之上,一度,凌陽,出現,不過,半導體,沒有,推廣,國內,歐台期,交易稅,元富,屏東,對於,帳戶,昭燕以,元有,13,10,億元,3008,913,多頭,大立光,台股,依舊,相對,指期,王台,壓抑,台股,中場,挫低,800,成為,整數,表現,盤中,友達,加權,台積,800,多頭,導致,加權指數,尾盤"
"down";"獲利,營收,創新,1.72,亮麗,2383,台股,季財報,個股,技術,獲利,營收,創新,1.72,亮麗,2383,台股,季財報,個股,技術,鞋子,鞋店,一雙,沒有,年輕人,布雷克,他動,一個,出國,幫助,美股,重挫,台塑,114.09,強勁,指數,收黑,亞股,塑膠,權值,半導體,台積,電對,保守,看法,大廠,市場,IC,市況,景氣,美股,重挫,台塑,114.09,強勁,指數,收黑,亞股,塑膠,權值"
"flat";"億元,營收,台積,推估,2040,2330,之間,來到,2070,36,富比,47,2015,中國,Global,122,000,Forbes,中國工商銀行,2000"
"up";"供料,台灣,光台,2006,依賴,之際,喜傳,國內,公噸,2.5,積電,營運,呈現,2330,台積電,加碼,外資,市場,回溫,敲進,一路下,王台,上周五,上萬口,伴隨,反彈,不願,台股,唯獨,2330,產業,半導體,232,2330,下修,semi,12,11,TWSESCI,儘管"
"down";"億元,台積電,億美元,214,ASML,0.75,11,2330,6.95,17.71,指期,空單,現貨,王台,707,伴隨,但逢,壓力,不斷,來到,茂迪,提早到,合併,6244,合併案,主管機關,11,基準日,使合,太陽能,台股,一度,值股,加權指數,9637,今早,亞股,回測,26.01,9700,指期,空單,現貨,王台,707,伴隨,但逢,壓力,不斷,來到,震盪,走勢,季線,劇烈,屆時,台股,企業法,6286,力守,左右台,萬點,二周,2009,叩關,出現,兩位數,15,地澆上,外資,台股,台股,回檔,11,台積電,具備,2317,市場,指數,投資人,2330"
"up";"期指,700,外資,台股,MSCI,大盤,大關,712,小漲,697,期指,700,外資,台股,MSCI,大盤,大關,712,小漲,697"
"down";"表現,電子,加權指數,不過,帶領,13,惟僅,出現,弱勢,推高,產品,28,奈米,億美元,累計,賽靈思,營收,10,超越,以來,表現,電子,加權指數,不過,帶領,13,惟僅,出現,弱勢,推高,封裝,營收,半導體,2330,以晶圓,則將,台積電,好轉,庫存,客戶端,台股,MSCI,977.56,億元,9610.83,113.28,加權指數,一口氣,分鐘,9700,產品,28,奈米,億美元,累計,賽靈思,營收,10,超越,以來,台股,MSCI,977.56,億元,9610.83,113.28,加權指數,一口氣,分鐘,9700,封裝,營收,半導體,2330,以晶圓,則將,台積電,好轉,庫存,客戶端"
"up";"億元,冠軍,789.89,CMoney,中華電信,2330,2412,台積電,104.18,並有,外資,指數,季線,重挫,公股,分析師,企圖,力守,台股,14,億元,冠軍,789.89,CMoney,中華電信,2330,2412,台積電,104.18,並有,奇景,CIS,光電,WLO,光學,LCOS,14,CMOS,及晶圓級,出貨,奇景,CIS,光電,WLO,光學,LCOS,14,CMOS,及晶圓級,出貨,NFC,認為,億支,台積電,12,2018,將是,上揚,將有助,2330,NFC,認為,億支,台積電,12,2018,將是,上揚,將有助,2330,外資,指數,季線,重挫,公股,分析師,企圖,力守,台股,14"
"down";"期貨,外資,加碼,以來,動作,創下,238,10,停損,壓力,台股,新台幣,壓制,130,外資,9308,1.4,300,幾乎,大賣,外資,聯電,季營,半導體,將季增,動能,2330,台積電,恐僅,後市,外資,台積電,半導體,低點,台積,動能,2330,139,報告,單日,億元,外資,內資,130,2.18,376,207,市場,台股,做空,跌幅,2.18,9348,9400,三大,1360,傾巢而出,9500,出籠,207,年線,指數,台股,出現,9325,今開,低接,8.5,9340.13,億元"
"down";"作帳,震盪,投信,半年報,台股,PCB,壓力,大盤,台新,將有,作帳,震盪,投信,三大,先鋒,PCB,台股,半年報,多頭,引領,指期,月台,傳出,134121,價差,9348,326,台股,上漲,外資,反彈,台股,修正,半導體,不過,危機,000,存貨,外資,呈現,聯網,夥伴,台灣雙,10,台積電,Windows,ODM,作業系統,帶來,OEM,積電,團隊,一個,併購,兩個,回應,大會,871,客戶,大廠,繁城,景氣,方略,5347,副董事長,2330,外資,代工廠,召開,日系,產生,測試,五個,29,半導體,再次出現,100,問題,共計,回測,企業,10,人臉,作業系統,Windows,Win,190,個資,三大,29,外資,指期,上周,國際,台股,獨弱,整體而言,現貨,淨空,不過,上漲,盤中,台塑,一度,80,140,出現,28.30,9368.43,反彈,董事長,股東會,2330,小時,代工廠,5347,大體,提問,召開,改選"
"up";"外資,期貨,加碼,21,300,創新,590,偏空,守穩,339,積電,股價,16,加碼,FinFET,2330,10,報告,PE,外資,盤中,低點,億元,上漲,先跌後漲,價穩,961,28,再創,258,成長,年線,大盤,16,大開殺戒,多空,之際,1312,國喬,對峙,9191.87,9200,1077.46,亞股,9300,176.56,以來,低點,今早,19,營運,應會,十幾個,保證,召開,回歸台,成長,台積電,景氣,張忠謀,指期,關卡,重挫,壓力,匯出,326,市場,200,外資,300"
"up";"期收,不確定性,191,債務,MERS,080,億元,亞洲地區,加權指數,237,現貨,指數,台股,一陣子,2498,1.5,1.01,A股,上漲,MSCI,供應鏈,中國,台積電,張忠謀,實力,台灣,來勢洶洶,技術,創新,半導體,建議,短線,國泰,不過,偏空,單會,大漲,副總,強彈,不太高,億元,營收,年增,3675.2,2330,15.4,台積電,6.9,701.6,合併,世界,台積,億元,先進,價格,38.8,之後,台積電,200,47.37,台股,A股,上漲,今早,54.79,3008,140,MSCI,創高,51,跌幅,昨天,全數,1.88,9200,9191,1.24,台股,176,大立光"
"up";"億元,營收,月減,推估,6.9,三個,下單,10,12,615.15,台積電,張忠謀,副董事長,小漲,13,2330,上揚,成長,0.36,139.5,大立光,今日,元關,3008,光及,價齊揚,390,大盤,大立,300,上櫃,投資人,企業,如股,廣大,后漢,微科,狀況,營運,櫃買,評鑑,治理,企業,公司,到場,並成,台灣,70,人選,上櫃,現貨,指期,失土,台股,再告,063,導致,119,大漲,市場,期貨,多方,對於,分析師,帶動,富邦,今早,人氣,成為,亞洲,台股,上漲,台積電,單日,9298,51,20,大漲,106,加權指數,順利,台積電,目標,客戶,單及,2.87,140,2330,單說,元關,一度,IMF,並上,促美,世銀,9358,236,債務,1.38,277,調整,表現,庫存,客戶,合併,收受,同步,上揚,2330,動能,百點,大漲,台股,9298,加權指數,106,1.16,上漲,危機,以來"
"up";"股期,現貨,做空,分析師,債務,來看,17,協商,二個,反彈力,指數,收小紅,三大,提振,工業,38.97,半導體,收高,不過,就業,證券,將台,230,10,6.7,下修,12,來到,990,兩年,董事長,聯發科,台積電,2330,2454,召開,下修,大廠,介則,宏達,半導體,權證,族群,2330,11,反彈,參與,台積電,優勢,大廠,感測器,影像,出貨,Quantum,台灣,InVisage,2330,10,並與台,工廠"
"down";"走勢,震盪,表現,期貨,以台,台指,台股,並不,偏弱,平盤,產業,2330,台積電,回溫,可逢,大廠,市況,半導體,後市,帶動,結算,指期,徒增,呈現,即將,9244,壓低,17,單留,24"
"down";"積電,過熱,高通,晶片,展延,問題,外電報導,台積電,客戶,810,企業,社會,認為,中小企業,責任,棟樑,台灣,全面落實,CSR,協會,外資,股價,影響,80,10,以來,16,InFO,3189,封裝,外資,結算,指期,月台,明天,單未,17,壓低,1.48,兩個,統一,上櫃,合計,公司,上市,393,595,30,70,受評,淨空,表現,指期,外資,15,多空,大盤,態度,弱勢,1.4"
"up";"台股,法人,外資,13,半年線,國際金融,多頭,對台,情勢,何時,4938,參考,優質,兼備,兆豐,2382,2330,參與,2474,具備,外資,激烈,186,對峙,多空,1.4,平盤,仍布,指期,2330,外資,公股,金額,13,億元,則連,250,劉泰英,創辦人,其實"
"down";"藉由,2.2,友達,反撲,前須,89,18,不虞匱乏,台股,200,虛擬實境,遊戲機,美國,One,E3,將成,微軟,引進,主題,Xbox,中鋼構,鋼構,公噸,營運,接單,2013,17,億元,13.5,3.1,營運,虛擬實境,權證,受惠,價平,如台,宏達,2498,專家,商機,評鑑,治理,公司,圓滿,台積電,40,我國,市場,第一屆,獲獎,現貨,指期,明顯,市場,169,9049,價差,大盤,10,午盤"
"flat";"董事長,接班,接班人,問及,台積電,不會,一場,他說,問題,何時,產業,景氣,企業,下半年,2330,半導體,常會,召開,則較,張忠謀,除息,下半年,台積電,29,台股,參與,2330,回檔,國內法,即將"
"flat";"蘋果,聯電,聯網,積電,專攻,實力,之後,技術,供應鏈,商機"
"up";"16,奈米,台積,張忠謀將,A9,台積電,出貨,成長,市場,對抗,營運,外資,多家,加持,參半,回溫,因為,16,2330,報告,台股,希臘,市場,反彈,不過,大漲,問題,專認,來自,上證指數,台股,兩日,來自,10,上證指數,反彈,合計,問題,專認,不過,穩定,12,反彈,台股,危機,400,國內法,債務,已經,季財報,2015,半導體,下修,年增率,2303,12,台積電,10,2330,國內,中國,市場,股市,擦鞋童,二件,大媽,投機,作為,大於,投資"
"flat";"低功耗,格羅,方德,28,一項,22,13,FDX,GF,半導體技術,國會,希臘,丟回,3289,國內,出爐,860,一項,將球,供應鏈,獨角獸,億美元,台灣,台積電,千億美元,一樣,10,一隻,復活,尊為,法人,展望,將待,會後,其餘,半導體,2330,擁有,根據,整體,法說,000,大關,13,多頭,市場,強心針,再注,指數,4736,希臘,843,分析師,危機,兆豐,上漲,63,9056,國家,困案"
"flat";"解決方案,Type,恩智浦,USB,完整,NXP,2330,代工廠,14,供電,外資,結算,指期,合約,台積,15,14,分析師,一舉,將台"
"down";"奈米,積電,晶圓廠,動能,優於,3532,16,20,半導體,28,數據,00,半導體,大盤,3008,1752,季營收,分別,影響,2330,景氣,台股,下半年,大老,兩大,兩家,台積電,企業,大陸,依舊,智晶,二極體,出貨,創新,光電,5245,1.03,供不應求,合併,PMOLED,億元,財測,符合,47.5,38.5,2070,2040,2330,48.5,36.5,上漲,31,債務,危機,來到,不過,085.31,國會,台股,亞股,半導體,下半年,3658,8091,備受,3131,2330,台積電,動向,3413,外資,維持,國際,16,反彈力,同在今,光法,台積,多空,15,上漲,開高,合約,現貨,期收,132,45,124,8919,價差,PC,台積,電法,個人電腦,外資,不同之處,參半,16,多空,台積電"
"up";"庫存,半導體,看法,以來,出現,2008,問題,台積電,外資,天數,台股,中國,16,反彈,750.92,032.44,以來,回穩,300,依舊,台股,台積電,上漲,財報,今天,兆豐,000,分析師,台積,大關,台積電,半導體,手機,全球,794.17,市場,大陸,低階,成長,不旺,台積電,外資,股價,積電,一度,加持,ADR,兩大,半導體,多數,上漲,股價,終場,法說,台積電,2330,下修,0.75,140,3.5,分析師,外資,半導體,市場,多空紛,台積,台積電,庫存,成長性,凱基,外資,金管會,億美元,資料,持續,匯出,019,台股,14,匯入,股價,漢微科,盤中,半導體,2330,4.7,元至,出盡,710,兩樣"
"down";"以小,多空,分析師,台股,力守,758,大盤,對於,大關,000,證券,台股,瑞銀,下半年,儘管,台灣,反彈,750,中國,報告,半導體,造景,匣及,全球定位系統,協定,ITA,印表機,削減,台灣,200,連續,盤勢,現貨,分析師,之後,國內外,市場,呈現,15,四個,擴產,訂單,面板,年增率,交期,半導體,及帆,2016,5536,及股,跌幅,29,336,346.5,IC,2454,元至,5.07,出貨量,31,月台,王台,大盤,中場,導致,大漲,223,尾盤,804,市場"
"up";"股息,億元,發放,台股,5.6,健保,166,不僅,入帳,保費,早盤,作收,再創,台股,9010.71,9000,回穩,債務,希臘,上揚,公司債,鴻海,購買,投資,交易員,企業,公債,台積,去化,不錯,過熱,手機,高通,晶片,820,供應鏈,同樣,市況,Snapdragon,問題,上漲,點的,指期,36,85,120,887,上影線,8936,不斷,台股,今天,出現,分析師,兆豐,2330,000,多空,前低,低點,穩定,市場,動能,000,大關,20,後市,台股,成長,強勁,市場,扭轉,大盤,人氣,六個,惟老,上影線,技術,750,低點"
"down";"現金,億元,部位,4.03,公司債,20.1,台積,21,一點,台積電,個股,市場,觀察,台股,上揚,1216,多數,外資,強勢,弱勢"
"down";"股價,矽品,3.0,一度,以平,2311,2.72,IC,元息值,大廠"
"up";"IC,設計,創新,6202,報告,4966,2454,2379,外資,3041,大陸,客戶,智慧,台股,尋求,供應鏈,反轉,市場,廠牌,同時,發放,台股,匯率,31.452,匯銀,匯市,中央銀行,23,四個,台積電"
"down";"市場,法說,半導體,11,122.21,創下,台股,以來,店頭,25,重挫,214,傳產,加權指數,今早,200,大類,亞股,指數,3200,族群,2311,廠商,台股,2330,投資,投資人,600,報告,價值,奈米,10,預期,台積電,由於,市場,2330,優於,16,FF"
"flat";"公司債,鴻海,買進,億元,台積電,10.06,6.04,台積,2330,報酬,個股,法人,卡位,友達,內資,召開,2409,27,台股,200,反彈,小時,台股,大漲,各項,600,技術指標,整數,已落,嚴重,中砂,表現,純益,獲利,每股,法人,低於,1560,優於,半導體"
"up";"指數,反彈,DAX,2409,2412,友達,台股,不約而同,市場,2454,應用,由於,預期,IC,庫存,衰退,2330,反彈,導致,出現"
"up";"美股,FOMC,121,召開,勢如破竹,台股,大漲,作收,市場,就業,英特爾,認為,30,來台,半導體,300,台幣,台灣,債券,台積,現貨,亞股,動力,反彈,兩天,不過,2330,2303,市場,大漲,景氣,成長,預估,半導體,備貨,29,由原,林文伯昨,傳統,董事長,外資,聯電,股價,目標價,庫藏,儘管,30,元間,圈給,15.5"
"up";"台股,現金,股利,挹注,51,召開,30,68.4,同屬,億元,台灣,台股,主計處,3.28,下修,中國,Bloomberg,GDP,動能,企業,王台,出籠,壁上觀,外資,600,始終,寶座,加權指數,對期,亞股,半導體,景氣,預估,聯發,法說,IC,台股,2454,外資,季及,整篇,作者,厭煩,字詞,問題,動用,以離逸,以軍,小說,一個,尾聲,召開,季法,僅有,供應鏈,庫存,廠商,張忠謀,幾家,台積電,台股,下半年,修台,台積電,2330,900,180,31,台灣,企在"
"down";"市場,權證,億元,反彈,24,30,區後的,台股,五個,大陸,IC,3658,對於,台股,500,失靈,支撐,早盤,2454,分析師,國內,現貨,台股,GDP,多持,500,拋股,就告,景氣,指數"
"up";"外資,科第,內因,手機,2454,半導體,投資,多空,投資人,專家,除權,蔡雄,股價,扣除,一樣,台股,審慎,則不太,廢除,參考價"
"down";"指數,盤中,王台,大盤,台指,130,侵蝕,大關,出現,期於,災後,重建,多項,來看,多處,不鏽鋼,家電,成為,傳出,清潔用品,加權指數,期貨,上周,反彈,312,呈現,300,單時,外資,偏空,主計,下修,60,374.08,以來,低點,來到,台股,勢必,GDP,億元,營收,600,809.5,傳言,24.7,2330,僅次於,871.2,35,帶動,電視,增溫,低潮,DisplaySearch,副總裁,2317,價格,即將,出貨,GDP,全年,主計處,374.08,68.21,下開,其後,台股,午盤,以來"
"up";"股價,台積電,12,2330,以來,16,10,傳言,40,分發,119,8394.,及美,助台幣,上漲,台股,國聯,大漲,8586.22,不會,營收,2.44,兆元,供應,價格,合計,將是,供應鏈,少數,上月,操作,大台,後續,應該,帶動,多頭,並可採,台股,上漲,小台,ETF,50,台灣,回神,個股,2330,0050,NYF,元大,協理,反彈,上漲,積電,帶動,133.5,3.5,2.76,580,A9,台積電,百點,400,壓回,大漲,台股,之後,10,兆豐,守穩,不輕,股價,個股,反彈,台股,低點,呈現,報復性,回測,技術,季財報,漲勢,開出,王台,出現,500,反撲,多頭,中場,動力,以中紅,台積電,奈米,蘋果,A9,市場,16,中發,傳言,台積,10,經濟,蘋果,營收,持續,下修,中國,出爐,和碩,即將,供應鏈,指數,底向上,2474,台股,大盤,在擇,如可成,回測,慧洋,10,不實,金管會,傳言,10,宣戰,不斷,展開,市場,強力,大立光,帶動,不過,A9,加權,上漲,10,反彈,仍重,台股,上揚,市場,466,以來,來到,374,13,10,24,大盤,台積電"
"down";"大跌,110.76,8283.38,8300,人民幣,18,億元,954.52,創下,300,現貨,跟進,人民幣,導致,亞股,台股,外資,市場,亞洲,低點"
"down";"保證金,融券,挹注,台股,亞洲,120,成數,差額,12,採取,精材,台積電,董事會,股權,日前,加碼,上櫃,午盤,3374,亮燈"
"down";"衝擊,人民幣,重挫,台幣,仍佳,台股,300,建議,內外資,投資人,權重,個股,調升,成分股,上並,則是,台灣,4938,不變,和碩,價差,領先,指期,期收,向上,上漲,262,今以,109,19,豪威,股權,控股公司,持股,34.56,VisERA,億元,100,39,億美元,稅後,億元,盈餘,上市,全體,724,200,300,合計,有差,權重,MSCI,亞洲,億元,Armour,9.7,216.50,UA,台股,9904,期貨,空方,低檔,來看,兩檔,僅應,TPK,13,個股,友達,台股,上漲,其後,出爐,億元,MSCI,719.68,人民幣,台積電,6.1"
"down";"92.22,一舉,8213.42,下修,不僅,21,並以,企業,主計,8300,台積電,預算,ADR,獲利,新低,2330,10,124,創下,以來,大盤,2.38,個股,GDP,今早,8300,1.64,MSCI,台股,八降,股價,設備,應材,50,京鼎,2013,供應商,Applied,以來,Materials"
"up";"中鋼,合併,盈餘,獲利,營收,低潮期,2002,億元,卻大減,84,匯市,經濟,成長率,新低,8213,主計,修台灣,2.53,21,92,盤中,8166.77,上揚,創下,台幣,台股,回測,並以,市場,呈現,經濟,匯市,主計,8213,低價,32.621,2009,15,92,修台灣,大盤,金融股,回穩,建議,布多單,台幣,低點,則宜,投資人,弱勢,17,但僅,101,光昨,841,填息,填權,大立,台積電,之際"
"down";"儘管,全數,亞股,加權指數,候選人,市場,急殺,憂慮,中場,再現,8000,指數,台股,大關,10,7800,年線,市場,專家,後市,業績,2330,優質,光寶,個股,2301,18,2357,12,200"
"up";"期貨,短線,作多,台股,反彈,副總,國泰,大盤,力圖,彈升,盤中,進場,期貨,一度,000,900,中盤,低點,21,949,國民經濟,樂觀,信心,展望,12,2012,實施,國泰,嚴重,2013,iPhone,螢幕,出現,報導,原來,5.5,2317,4.7,大盤,19,8000,指數,8029.81,7.97,879.81,7961.15,動盪,台股,國內,其後"
"down";"半導體,新低,121,2330,今早,2014,傳來,再創,200,10,產業,台積電,半導體,2311,內含,0.8,帶來,上漲,升級,指標股,2013,7800,不僅,7786.92,7812.23,10,之際,以來,350,8000,走跌,台股,指數,指期,工業,227,21,壓力,時間,擴大,國泰,經濟,調查,民眾,指數,信心,創下,今年以來,受訪,GDP,個股,光及,三大,2008,也就是說,10,014,創新,2000,亞股,指數,樂觀,景氣,調查,以來,38.8,33.3,創證,所稅,不論,大盤,維持,可由弱,台股,指標股,不佳下,權值,反彈,環境,機會"
"down";"個股,期貨,二檔,27,上漲,並無,一檔,21,可見,口數,反彈,台股,2000,動盪,專家,已跌,彰顯,日起,擴大,加權指數,平盤,殺盤,台股,專家,氣氛,瀰漫,之務,煞車,下禁空,可替,借券,28,增加,以聯,811,億元,21,2454,分析師,130.6,股價,台積電,先進,2330,上揚,傳言,5347,創下,2454,半導體,權證,認售,50,台灣,成交,平盤,多達,值前,其餘,成為,67.29,作收,7719.63,7203.07,出現,583.85,來到,匱乏,創下,7.5,兆元,面臨,跌幅,21,7.49,1.7,7203.07,保衛戰,943,台股"
"up";"指期,上漲,來到,606,凌厲,並在,55,3.6,即以,261,反彈,台股,億元,加碼,5000,265.3,7675.64,啟動,勁揚,亞洲各國,國安,進場,周內,50,來看,台積電,2330,反彈,將以,大立光,半導體,台積電,元至,5347,先進,中聯,3658,2303,124,2330,進場,國安,基金,兩次,專家,11,投資,因為,搶先,投資人,生技,櫃買,指數,回籠,4152,3176,增強,不過,基亞,人氣,ETF,走勢,期貨,50,儘管,出現,台灣,上漲,其餘,台股,公股,買超,加碼,行庫,億元,八大,外代,受委,24,實力,權證,市場,認售,大盤,成交,交易,不過,1.5,午盤,多空,權證,大廠,以來,2330,4.8,2454,半導體,台積電,一線,命運,國安,護盤,啟動,機制,基金,往例,原則,並要,召開,50,台股,成康,反轉,550,大盤,並調,對台,800,建議,2015"
"down";"開出,跌勢,期指,400,200,140,國安,47,台股,525,漲幅,半導體,台積電,創下,中聯,7.8,124,元至,台股,台積,國安,市場,進場,護盤,時而,基金,FU,50,動作,台灣,億元,光則,675,值為,二檔,265,236,100,25,作收,大漲,昨在,作收,億元,國安,台股,265,1205,光以,國泰,台積電,台股,2330,先鋒,參考,1216,國安,多頭,25,參與"
"up";"加碼,中國人民銀行,7776,不僅,SLO,反彈,台股,呈現,7000,億台幣,突遇,26,國安,7.61,台股,市場,投資,創下,指數,尾盤,標的,國家隊,反彈,26,台股,兩天,2882,國安,2881,2330,投資,出現,股市,催化劑,報告,價值,加碼,將台灣,儘管,情況,反彈,兩天,參與,伺機,台股,700,26,國安,主題,個股,國安,護盤,公股,基金,啟動,委員,動員,另據,將以,26"
"up";"頎邦,均線,加溫,即將,iPhone,問世,外資,上櫃,封測廠,6147,800,伴隨,8000,194.63,8019,1038.27,低點,億元,200,上漲,要角,一口氣,2330,台股,89,2317,成為,將在,攻堅,巨頭"
"up";"半導體,預期,Taiwan,供應鏈,商機,SEMI,國際,SEMICON,將於,2015,半導體,設備,漢微科,中國,3658,2404,反彈,12,上揚,慘綠下,50,KD,10,低檔,793,低部,反彈,台股,000,一舉,進場,國安,動盪,先鋒,參考,優質,2330,000,參與,台積電,法人,買超,半導體,台積電,五個,供應鏈,月光,交易日,366,動態,8000,大盤,台股,呈現,台積電,不過,大關,強勢,尾盤,出現,開盤,走弱,對於,參考,平倉,分析師,8000,日韓,台股,歐台"
"down";"百點,指數,今日,大盤,Fed,PMI,強勁,功虧一簣,指期,尾盤,台股,買盤,急拉,全數,今早,8000,108,一盤,前驚見,不過,參與,2330,2317,個股,上漲,MSCI,台積電,台股,31,不僅,MSCI,調整,31,億元,108,使力,155,一盤,台灣,205,MSCI,買盤,認為,生效日,昨天,台股,不過,國際,市場,尾盤,積電,加持,元下,162,充滿信心,2330,台積電,報告,外資,出盡,股價,漲停,早盤,分別,4934,3561,3514,6244,大盤,一掃"
"up";"指數,PMI,來到,其後,中國,8035.29,7907.31,上漲,台股,17.73,超微,不過,兩強,半導體,兩家,VMwo,AMD,供應鏈,台廠,2330,指期,現貨,來到,大漲,價差,不過,168,761,市場,指數,庫存,調整,月光,已近尾聲,亞科,市況,僅台,景氣,半導體業,晶圓,發行,證券,2454,依序,10,3008,台灣,00636,932,合計,半導體,景氣,出現,國際,台灣,協會,強勁,不過,復甦,2016"
"up";"製造業,廠商,PMI,47.5,中經,以來,45,創編,中華經濟,台灣,證券,瑞信,本益比,台股,台積電,個股,報告,2330,價值,2317,反彈,指期,外資,台股,展現,中國,強勢,不變,指數,先跌後漲,投資,台股,南山人壽,董事長,標的,已經,表現,規模,來看,台灣,今日,20,中國,亞股,但鴻海,293.03,勁揚,回穩,台股,Fed"
"down";"德國,經濟部,台灣,15,4.0,台德,互補,國內,優勢,實力,市場,高點,第九天,似已,中實,800,台股,111.03,低點,匯集,台積電,接手,至於,她則,回應,何麗梅昨,從豪威,OmniVision,將在,3374,證券,11,企業,主辦,中瑞信,16,半導體,亞洲,將對,君悅,萬份,美國,數據,勞動部,2015,19,學者,17.7,國際,不過,半導體,國際,看好,協會,供應鏈,台灣,SEMICON,2015,先進,商機"
"down";"推估,1780,元下,3658,儘管,2017,出現,2016,半導體,10,指數,成交量,做價,尾盤,大盤,原則,31,建議,動作,低於,影響,隨即,000,受權,053.2,7986.56,兩天,14.04,指數,台股"
"up";"誠信,企業,倫理,控管,台股,商譽,導致,外洩,價值觀,必須"
"up";"企業,多表,人才,放寬,台灣,攻擊,更應,條件,條款,國際,國內,進入,預估,封測,業者,投顧,季初,前拉貨,壓力,庫存,年增率,出貨,IDC,TrendForce,降至,iPhone,7.5,下修,10.4,11.3,大漲,亞股,280,創下,3200,勁揚,千點,今年以來,台股,390,蘋果,股價,成長,2325,公開,2311,外資,中場,加溫,亮麗,獲利,市場,企業,大陸,上半年,但據,創下,47.42,台灣,49.79"
"down";"舉行,信貸,台股,唯泰,台積電,兩日,國內外,分析師,多頭,全曜,立委,設置,委員會,提案,薪酬,公司,交法,台灣,以來,報導,漲幅,億元,亞股,214.82,8286,久違,3.57,1183,一口氣,285,時間,外資,蘋果,月光,2330,回補台,10,半導體,大舉,反彈,蘋果,Apple,上盒,110.15,TV,Plus,1.92,台灣,大盤,iPad,營收,減少,合併,億元,去年同期,光罩,23.6,3.2,17.2,5754.65"
"up";"鴻海,手機,一度,2330,124,10,傳捷報,值股,Gionee,台積電,合併,營收,17.2,月減,衰退,分別,2330,670.38,不旺,台積電,翻紅,台股,億元,8313.18,其後,8305.82,37.14,305.22,周線,794.92,終場,1.92,TV,iPad,上盒,Apple,台灣,iPhone6s,大立光,大盤,ETF,日本,JPX,Akira,KIYOTA,二位數,10,企業,參加,兩倍,營收,全數,10,企業,3.5,1.1,出爐,2.41,創下,兆元,紅色,台灣,供應鏈,崛起,大陸,企業,來台,台灣要,市場,不僅,比爾斯,企業,可成,台灣,中國,Mark,10,傳統產業,台積,台灣要"
"flat";"漲幅,電子,表現,通路,5.48,其餘,反彈,11,2.52,各類,16,奈米,820,三星,A10,一線,2330,Apple,傳台,Snapdragon"
"down";"市場,所稅,今審,力守,Fed,台股,亞洲,擔心,000,出盡,下修,獲利,台股,億美元,以來,9.5,4.3,兩季,31.69,台幣,來到,8226.07,其後,47.30,不佳下,台股,國聯,對證,8259.99,不過,訂單,台積電,精材,代工,3374,傳出,iPhone,2330,一舉,在後段,台積電,半導體,產業,Group,作為,2330,14,Leader,工業,DJSI,結算,李宗霖,指期,合約,分析師,平穩,影響,不會,國聯,仍顯,營收,預估,晶圓,台積電,創新,IC,2330,代工廠,好轉,低點,社會,永續,責任,台灣,指數,大哥大,三大,2015,Dow,14,傳出,出現,台積電,2330,以拖待變,16,台股,均線,KD,低檔"
"up";"人民幣,投資人,屏東,張仁芳,中國人民銀行,歐台期,歐美,為例,匯率,台股,供貨,iPhone,倒數,和碩,傳出,Plus,供應,大廠,出貨,供應商,8300,上漲,勁揚,台股,8333.29,80,73.3,均線,回穩,亞股日,300,228,來到,Fed,亞股,41,上衝,前拉,301,不確,櫃買,產業,壽山,動能,創櫃,強調,未來,300,將是,指標"
"up";"訂單,台積,次世代,Pascal,16,報導,GPU,外資,分析師,大廠,電子,半導體,產業,半導體業,2.08,分析師,16,投顧,上漲,揚升,台積電,蘋果,上漲,2330,A9,16,傳出,Plus,大漲,A10,中國,台股,資金,台灣,僅一海,因為,亞洲,南韓,強勁,市場"
"up";"台股,FED,出盡,呈現,8399.71,846,國際,導致,不變,不過,期貨,陳昱宏,分析師,台股,平盤,多頭,持穩,指期,呈現,收斂,Fed,升息,公開市場,市場,因為,Janet,委員,投顧,Yellen,儲祥生,買超,億元,新興,外資,台股,亞洲,13,276,118,400,漲幅,反彈,希臘,公股,21.8,俄羅斯,台股,報酬率,24,外資"
"down";"千禧年,悲觀,出現,合約,SCM,市場需求,價位,投資人,半導體,優於,重挫,8307.04,億元,分鐘,來到,8285.43,155.1,756.7,回測,台股"
"down";"8365.92,58.88,均線,台股,回攻,外銷,市場,影響,小漲,反彈,億元,金額,累積,資本,成長,籌資,市場,939,企業,公開市場,聯昌,台股,壓力,帶來,PMI,回挫,兩個,強勢股,情況,17,企業,各國,半導體,Carbon,Internal,內部,台灣,嚴格,台積電,Prices,2330,半導體,2325,3034,中箭落馬,台股,大盤,對於,台積電,2454"
"down";"大跌,8300,8193.42,分鐘,億元,172.5,加劇,PMI,台股,10,蘋果,iPhone,即將,反彈,Plus,25,12,617,回補台,台股,IC,台積電,設計,族群,160,2330,3529,5274,信驊,台股,封裝,系統,技術,整合型,Design,SiP,Systems,2330,Allegro,InFO"
